source_system,provider_id_source,npi,first_name,last_name,gender,specialty,email,phone,address_line1,city,state,postal_code,country,updated_at,record_status,email_raw,phone_raw,address_raw,postal_raw
CRM_A,CRM_A_P_PROV_02072_262,2924235541.0,Bachittar,Loyal,M,Orthopedics,,8257232300,h.no. 861 sarin circle,Ambala,NJ,68540,US,2025-10-29T02:49:50,Active,,8257232300,"H.No. 861
Sarin Circle",68540
CRM_B,CRM_B_P_PROV_02072_479,,Bachittar,Loyal,M,Orthopedics,vasatika59@example.com,8257232300,h.no. 861 sarin circle,Ambala,NJ,68540,US,2025-11-18T01:22:51,Active,vasatika59@example.com,825 723 2300,"H.No. 861
Sarin Circle",68540
CRM_A,CRM_A_P_PROV_02073_632,2348080892.0,Chanchal,Ramesh,M,Endocrinology,,5291483565,69/22 acharya chowk,Thoothukudi,AZ,81387,US,2025-12-03T03:15:34,Active,dmane@examplenet,+1-529-148-3565,"69/22, Acharya Chowk",81387
CRM_A,CRM_A_P_PROV_02074_988,,Kalpit,Pillay,U,Oncology,harshil10@example.com,6241266768,94/059 mittal marg,Vadodara,UP,618114,IN,2026-02-07T18:50:04,Active,harshil10@example.com,(624) 126-6768,"94/059, Mittal Marg",618114
CRM_B,CRM_B_P_PROV_02074_475,,Kalpit,Pillay,U,Oncology,harshil10@example.com,6241266768,94/059 mittal marg,Vadodara,UP,618114,IN,2026-01-16T18:58:49,Active,harshil10@example.com,6241266768,94/059 Mittal Marg,618114
CRM_A,CRM_A_P_PROV_02075_212,3361923184.0,Yuvraj,Iyer,U,Psychiatry,kloke@example.com,3206543261,403 bobal chowk,Jalgaon,MA,36917,US,2026-02-02T08:07:52,Active,kloke@example.com,320 654 3261,"403
Bobal Chowk",36917
CRM_B,CRM_B_P_PROV_02075_158,3361923184.0,Yuvraj,Iyer,U,General Medicine,kloke@example.com,3206543261,403 bobal chowk,Jalgaon,MA,36917,US,2025-10-20T13:54:48,Active,kloke@example.com,+1-320-654-3261,"403
Bobal Chowk",36917
CRM_A,CRM_A_P_PROV_02076_287,,Amaira,Gupta,M,Oncology,bassidhruv@example.com,6830953122,649 manda chowk,Jamalpur,KA,814351,IN,2026-01-30T11:29:00,Active,bassidhruv@example.com,683.095.3122,"649
Manda Chowk",814351
CRM_B,CRM_B_P_PROV_02076_494,,Amaira,Gupta,M,Dermatology,,6830953122,649 manda chowk,Jamalpur,KA,814351,IN,2025-12-29T05:05:44,Active,,6830953122,"649
Manda Chowk",814351
CRM_B,CRM_B_P_PROV_02076_430,,Amaira,Gupta,M,Oncology,bassidhruv@example.com,6830953122,649 manda chowk,Jamalpur,KA,814351,IN,2025-12-02T13:33:20,Active,bassidhruv@example.com,6830953122,"649
Manda Chowk",814351
CRM_A,CRM_A_P_PROV_02077_742,1428501516.0,Ubika,Bhatia,M,Oncology,,7644286307,81 biswas nagar,Moradabad,WA,94354,US,2025-10-30T03:07:31,Inactive,,+1-764-428-6307,"81, Biswas Nagar",94354
CRM_B,CRM_B_P_PROV_02077_855,1428501516.0,Ubika,Bhatia,M,Oncology,,7644286307,81 biswas nagar,Moradabad,WA,94354,US,2025-10-24T22:57:37,Inactive,,7644286307,"81, Biswas Nagar",94354
CRM_A,CRM_A_P_PROV_02078_142,,Krishna,Menon,U,Dermatology,aditya56@example.net,4211874900,h.no. 91 bhatia nagar,Gulbarga,WB,967717,IN,2026-01-21T08:33:29,Inactive,aditya56@example.net,4211874900,"H.No. 91
Bhatia Nagar",967717
CRM_B,CRM_B_P_PROV_02078_873,,Krishna,Menon,U,Dermatology,aditya56@example.net,4211874900,h.no. 91 bhatia nagar,Gulbarga,WB,967717,IN,2025-10-12T06:59:11,Inactive,aditya56@example.net,4211874900,"H.No. 91
Bhatia Nagar",967717
CRM_A,CRM_A_P_PROV_02079_786,,Rehaan,Bora,U,Cardiology,,3064041210,h.no. 431 pall nagar,Bangalore,NC,29232,US,2025-11-09T14:51:36,Active,,3064041210,"H.No. 431
Pall Nagar",29232
CRM_B,CRM_B_P_PROV_02079_994,,Rehaan,Bora,U,Cardiology,oscar04@example.net,3064041210,h.no. 431 pall nagar,Bangalore,NC,29232,US,2025-11-15T10:53:12,Active,oscar04@example.net,(306) 404-1210,"H.No. 431
Pall Nagar",29232
CRM_A,CRM_A_P_PROV_02080_411,,Teerth,Chakrabarti,F,Neurology,,,60 saxena marg,Bhiwandi,WA,49818,US,2025-12-02T02:54:46,Inactive,yochana78@examplecom,,"60, Saxena Marg",49818
CRM_B,CRM_B_P_PROV_02080_254,,Teerth,Chakrabarti,F,Neurology,yochana78@example.com,,60 saxena marg,Bhiwandi,WA,49818,US,2025-10-12T17:07:41,Inactive,yochana78@example.com,,"60, Saxena Marg",49818
CRM_A,CRM_A_P_PROV_02081_894,,Amara,D’Alia,F,Endocrinology,vedant51@example.com,0951427702,h.no. 38 contractor marg,Thanjavur,TS,744018,IN,2025-12-06T06:39:00,Inactive,vedant51@example.com,0951427702,"H.No. 38, Contractor Marg",744018
CRM_B,CRM_B_P_PROV_02081_393,,Amara,D’Alia,F,Endocrinology,vedant51@example.com,0951427702,h.no. 38 contractor marg,Thanjavur,TS,744018,IN,2025-12-22T19:31:18,Inactive,vedant51@example.com,(095) 142-7702,"H.No. 38, Contractor Marg",744018
CRM_A,CRM_A_P_PROV_02082_451,,Jason,Dalal,F,Pediatrics,sarafowen@example.net,1435934106,65/047 nadkarni street,Thrissur,WB,113914,IN,2025-12-25T19:03:56,Inactive,sarafowen@example.net,(143) 593-4106,"65/047, Nadkarni Street",113914
CRM_B,CRM_B_P_PROV_02082_642,,Jason,Dalal,F,Pediatrics,sarafowen@example.net,1435934106,65/047 nadkarni street,Thrissur,WB,113914,IN,2026-01-23T00:47:55,Inactive,sarafowen@example.net,143 593 4106,"65/047, Nadkarni Street",113914
CRM_B,CRM_B_P_PROV_02082_442,,Jason,Dalal,F,Pediatrics,sarafowen@example.net,1435934106,65/047 nadkarni street,Thrissur,WB,113914,IN,2025-12-22T03:45:19,Inactive,sarafowen@example.net,1435934106,"65/047, Nadkarni Street",113914
CRM_A,CRM_A_P_PROV_02083_915,6709169445.0,Jairaj,Banik,U,Pediatrics,fiyengar@example.org,2072508452,h.no. 886 sangha nagar,Ratlam,CA,67668,US,2026-01-22T19:27:16,Active,fiyengar@example.org,2072508452,"H.No. 886
Sangha Nagar",67668
CRM_B,CRM_B_P_PROV_02083_879,,Jairaj,Banik,U,Pediatrics,fiyengar@example.org,2072508452,h.no. 886 sangha nagar,Ratlam,CA,67668,US,2025-12-12T20:16:22,Active,fiyengar@example.org,2072508452,"H.No. 886
Sangha Nagar",67668
CRM_A,CRM_A_P_PROV_02084_877,4174628090.0,Victor,Keer,U,Pulmonology,gbarad@example.net,9993191400,971 deshmukh,Hazaribagh,AZ,15860,US,2025-12-11T08:40:51,Active,gbarad@example.net,9993191400,"971, Deshmukh",15860
CRM_B,CRM_B_P_PROV_02084_547,4174628090.0,Victor,Keer,U,Pulmonology,gbarad@example.net,9993191400,971 deshmukh,Hazaribagh,AZ,15860,US,2026-01-23T18:44:00,Active,gbarad@example.net,9993191400,971 Deshmukh,15860
CRM_B,CRM_B_P_PROV_02084_659,,Victor,Keer,U,Pulmonology,gbarad@example.net,9993191400,971 deshmukh,Hazaribagh,AZ,15860,US,2025-10-16T01:43:19,Active,gbarad@example.net,9993191400,"971, Deshmukh",15860
CRM_A,CRM_A_P_PROV_02085_464,9810722788.0,Sara,Mohan,F,Oncology,,1594925434,h.no. 266 ghose road,Latur,PA,39729,US,2025-12-05T21:12:27,Active,,1594925434,"H.No. 266
Ghose Road",39729
CRM_B,CRM_B_P_PROV_02085_771,9810722788.0,Sara,Mohan,F,Oncology,,1594925434,h.no. 266 ghose road,Latur,PA,39729,US,2025-12-24T05:03:32,Active,,159 492 5434,"H.No. 266
Ghose Road",39729
CRM_A,CRM_A_P_PROV_02086_889,,Rachita,Ramesh,M,Oncology,jmallick@example.org,0512927243,67/779 kaur circle,Sirsa,TS,958925,IN,2025-12-25T18:17:24,Active,jmallick@example.org,+1-051-292-7243,"67/779, Kaur Circle",958925
CRM_B,CRM_B_P_PROV_02086_978,,Rachita,Ramesh,M,Oncology,jmallick@example.org,0512927243,67/779 kaur circle,Sirsa,TS,958925,IN,2025-12-20T03:27:21,Active,jmallick@example.org,051 292 7243,"67/779, Kaur Circle",958925
CRM_B,CRM_B_P_PROV_02086_734,,R.,Ramesh,M,Oncology,jmallick@example.org,0512927243,67/779 kaur circle,Sirsa,TS,958925,IN,2025-11-12T00:31:46,Active,jmallick@example.org,051.292.7243,67/779 Kaur Circle,958925
CRM_A,CRM_A_P_PROV_02087_231,4790223364.0,Tara,Tripathi,M,Pulmonology,aptewakeeta@example.org,,h.no. 08 kapoor,Gwalior,VA,92255,US,2025-10-31T06:36:13,Active,aptewakeeta@example.org,,"H.No. 08, Kapoor",92255
CRM_B,CRM_B_P_PROV_02087_448,4790223364.0,Tara,Tripathi,M,Pulmonology,aptewakeeta@example.org,,h.no. 08 kapoor,Gwalior,VA,92255,US,2025-10-13T19:06:10,Active,aptewakeeta@example.org,,"H.No. 08, Kapoor",92255
CRM_A,CRM_A_P_PROV_02087_112,4790223364.0,Tara,Tripathi,M,Pulmonology,aptewakeeta@example.org,,h.no. 08 kapoor,Gwalior,VA,92255,US,2026-01-27T19:01:54,Active,aptewakeeta@example.org,,"H.No. 08, Kapoor",92255
CRM_A,CRM_A_P_PROV_02088_624,2260334359.0,Theodore,Halder,M,Gastroenterology,,,h.no. 79 bhakta street,Kulti,PA,65477,US,2026-01-15T22:17:31,Inactive,,,"H.No. 79, Bhakta Street",65477
CRM_B,CRM_B_P_PROV_02088_617,2260334359.0,Theodore,Halder,M,Gastroenterology,,,h.no. 79 bhakta street,Kulti,PA,65477,US,2025-10-15T11:47:01,Inactive,,,"H.No. 79, Bhakta Street",65477
CRM_B,CRM_B_P_PROV_02088_505,,Theodore,Halder,M,General Medicine,,,h.no. 79 bhakta street,Kulti,PA,65477,US,2026-01-06T04:17:36,Inactive,,,"H.No. 79, Bhakta Street",65477
CRM_A,CRM_A_P_PROV_02089_792,,Rachana,Rajan,M,Pediatrics,,6201729512,60/869 choudhry marg,Jaipur,WB,603070,IN,2025-12-15T07:57:58,Active,,6201729512,"60/869
Choudhry Marg",603070
CRM_B,CRM_B_P_PROV_02089_307,,Rachana,Rajan,M,Pediatrics,,6201729512,60/869 choudhry marg,Jaipur,WB,603070,IN,2025-10-21T22:31:55,Active,,6201729512,"60/869
Choudhry Marg",603070
CRM_A,CRM_A_P_PROV_02090_859,,Anika,Agarwal,F,General Medicine,avigole@example.net,7673608633,95/06 ravel marg,Haldia,DL,575011,IN,2025-12-05T02:57:34,Active,avigole@example.net,7673608633,"95/06, Ravel Marg",575011
CRM_B,CRM_B_P_PROV_02090_857,,Anika,Agarwal,F,General Medicine,,7673608633,95/06 ravel marg,Haldia,DL,575011,IN,2026-01-01T01:41:02,Active,,7673608633,"95/06, Ravel Marg",575011
CRM_A,CRM_A_P_PROV_02091_244,1162117256.0,Abhiram,Oak,F,Oncology,,5090830692,h.no. 980 prabhakar path,Sagar,CO,96755,US,2026-01-08T22:11:00,Active,anmol80example.net,5090830692,"H.No. 980
Prabhakar Path",96755
CRM_B,CRM_B_P_PROV_02091_849,1162117256.0,Abhiram,Oak,F,Oncology,anmol80@example.net,5090830692,h.no. 980 prabhakar path,Sagar,CO,96755,US,2025-12-23T03:12:05,Active,anmol80@example.net,5090830692,"H.No. 980
Prabhakar Path",96755
CRM_B,CRM_B_P_PROV_02091_700,1162117256.0,A.,Oak,F,Oncology,anmol80@example.net,5090830692,h.no. 980 prabhakar path,Sagar,CO,96755,US,2025-11-01T21:42:19,Active,anmol80@example.net,5090830692,H.No. 980 Prabhakar Path,96755
CRM_A,CRM_A_P_PROV_02092_883,2601371204.0,Devika,Brahmbhatt,M,Oncology,ekansh24@example.org,1605029990,19 thaman zila,Tirupati,GA,42432,US,2025-12-30T13:18:44,Inactive,ekansh24@example.org,160.502.9990,"19
Thaman Zila",42432
CRM_B,CRM_B_P_PROV_02092_286,2601371204.0,Devika,Brahmbhatt,M,Oncology,ekansh24@example.org,1605029990,19 thaman zila,Tirupati,GA,42432,US,2026-01-27T01:09:01,Inactive,ekansh24@example.org,1605029990,"19
Thaman Zila",42432
CRM_A,CRM_A_P_PROV_02093_128,,Shivansh,Sachar,F,Neurology,qvig@example.net,3217749117,55 baria nagar,Maheshtala,KA,593819,IN,2025-12-25T18:54:41,Active,qvig@example.net,3217749117,"55
Baria Nagar",593819
CRM_B,CRM_B_P_PROV_02093_151,,Shivansh,Sachar,F,Neurology,qvig@example.net,3217749117,55 baria nagar,Maheshtala,KA,593819,IN,2025-10-16T09:02:37,Active,qvig@example.net,3217749117,"55
Baria Nagar",593819
CRM_A,CRM_A_P_PROV_02094_984,7988390920.0,Wakeeta,Nori,U,Pulmonology,henrynatarajan@example.com,,22/950 kota circle,Vadodara,CA,25060,US,2025-12-12T05:05:04,Inactive,henrynatarajan@example.com,,"22/950
Kota Circle",25060
CRM_B,CRM_B_P_PROV_02094_823,,Wakeeta,Nori,U,Pulmonology,henrynatarajan@example.com,,22/950 kota circle,Vadodara,CA,25060,US,2026-01-30T16:46:52,Inactive,henrynatarajan@example.com,,"22/950
Kota Circle",25060
CRM_A,CRM_A_P_PROV_02095_329,3853595056.0,Rudra,Bhargava,F,Dermatology,,6756753515,h.no. 74 deshpande ganj,Mumbai,AL,47575,US,2025-12-07T08:19:57,Active,paninitandon@examplecom,6756753515,"H.No. 74, Deshpande Ganj",47575
CRM_A,CRM_A_P_PROV_02096_501,4819768686.0,Zarna,Cheema,U,Gastroenterology,daksheshshanker@example.net,0378101032,23/41 andra marg,Gangtok,MA,73812,US,2025-11-24T04:37:42,Inactive,daksheshshanker@example.net,(037) 810-1032,"23/41, Andra Marg",73812
CRM_B,CRM_B_P_PROV_02096_166,,Zarna,Cheema,U,Gastroenterology,,0378101032,23/41 andra marg,Gangtok,MA,73812,US,2025-11-05T07:02:14,Inactive,daksheshshanker@examplenet,(037) 810-1032,"23/41, Andra Marg",73812
CRM_B,CRM_B_P_PROV_02096_699,,Zarna,Cheema,U,Gastroenterology,daksheshshanker@example.net,0378101032,23/41 andra marg,Gangtok,MA,73812,US,2026-01-06T20:53:22,Inactive,daksheshshanker@example.net,0378101032,"23/41, Andra Marg",73812
CRM_A,CRM_A_P_PROV_02097_919,5012520768.0,Ucchal,Palan,U,Dermatology,,6619076444,h.no. 39 rastogi road,Raebareli,CO,55597,US,2026-01-22T23:23:20,Active,,6619076444,"H.No. 39, Rastogi Road",55597
CRM_B,CRM_B_P_PROV_02097_275,5012520768.0,Ucchal,Palan,U,Orthopedics,ivenkatesh@example.com,6619076444,h.no. 39 rastogi road,Raebareli,CO,55597,US,2025-11-26T20:21:26,Active,ivenkatesh@example.com,6619076444,"H.No. 39, Rastogi Road",55597
CRM_A,CRM_A_P_PROV_02098_433,6105030826.0,Lohit,Dass,F,Oncology,unnatisawhney@example.org,1054026028,55 dhar,Bettiah,VA,59486,US,2026-01-16T01:23:41,Inactive,unnatisawhney@example.org,1054026028,"55
Dhar",59486
CRM_B,CRM_B_P_PROV_02098_135,6105030826.0,L.,Dass,F,Oncology,unnatisawhney@example.org,1054026028,55 dhar,Bettiah,VA,59486,US,2026-01-17T06:23:14,Inactive,unnatisawhney@example.org,1054026028,"55
Dhar",59486
CRM_B,CRM_B_P_PROV_02098_212,6105030826.0,Lohit,Dass,F,Oncology,unnatisawhney@example.org,1054026028,55 dhar,Bettiah,VA,59486,US,2025-10-12T15:20:29,Inactive,unnatisawhney@example.org,+1-105-402-6028,"55
Dhar",59486
CRM_A,CRM_A_P_PROV_02099_988,,Edhitha,Rajagopal,U,Endocrinology,,3974539180,848 roy chowk,Avadi,,27619,US,2025-10-10T12:47:16,Active,,3974539180,"848, Roy Chowk",27619
CRM_B,CRM_B_P_PROV_02099_600,,Edhitha,Rajagopal,U,Endocrinology,nkrishna@example.net,3974539180,848 roy chowk,Avadi,,27619,US,2026-01-10T22:02:58,Active,nkrishna@example.net,397 453 9180,"848, Roy Chowk",27619
CRM_B,CRM_B_P_PROV_02099_762,,Edhitha,Rajagopal,U,Endocrinology,nkrishna@example.net,3974539180,848 roy chowk,Avadi,,27619,US,2025-10-11T06:32:51,Active,nkrishna@example.net,3974539180,848 Roy Chowk,27619
CRM_A,CRM_A_P_PROV_02100_258,7103045555.0,Chavvi,Kumer,U,Orthopedics,udarshsastry@example.org,0908575379,63 wadhwa zila,Rohtak,GA,69289,US,2025-11-09T19:10:17,Active,udarshsastry@example.org,090 857 5379,"63
Wadhwa Zila",69289
CRM_B,CRM_B_P_PROV_02100_251,7103045555.0,Chavvi,Kumer,U,Endocrinology,udarshsastry@example.org,0908575379,63 wadhwa zila,Rohtak,GA,69289,US,2025-10-27T14:29:09,Active,udarshsastry@example.org,0908575379,63 Wadhwa Zila,69289
CRM_A,CRM_A_P_PROV_02101_461,9705476853.0,Pranit,Babu,M,Oncology,duttbhavika@example.net,7852346151,h.no. 676 virk nagar,Varanasi,MA,18213,US,2025-11-23T09:17:40,Inactive,duttbhavika@example.net,7852346151,"H.No. 676, Virk Nagar",18213
CRM_B,CRM_B_P_PROV_02101_945,9705476853.0,Pranit,Babu,M,Oncology,duttbhavika@example.net,7852346151,h.no. 676 virk nagar,Varanasi,MA,18213,US,2025-12-13T22:54:04,Inactive,duttbhavika@example.net,+1-785-234-6151,"H.No. 676, Virk Nagar",18213
CRM_B,CRM_B_P_PROV_02101_458,,Pranit,Babu,M,Pediatrics,duttbhavika@example.net,7852346151,h.no. 676 virk nagar,Varanasi,MA,18213,US,2025-11-03T20:31:33,Inactive,duttbhavika@example.net,7852346151,"H.No. 676, Virk Nagar",18213
CRM_A,CRM_A_P_PROV_02102_963,8769612701.0,Gaurang,Bahri,M,Neurology,usane@example.net,7824256582,54/04 nayar road,Muzaffarpur,NC,74174,US,2025-11-07T13:39:41,Active,usane@example.net,782 425 6582,"54/04, Nayar Road",74174
CRM_B,CRM_B_P_PROV_02102_362,,Gaurang,Bahri,M,Neurology,usane@example.net,7824256582,54/04 nayar road,Muzaffarpur,NC,74174,US,2025-10-08T10:22:27,Active,usane@example.net,782 425 6582,"54/04, Nayar Road",74174
CRM_A,CRM_A_P_PROV_02103_796,6733158970.0,Mohini,Hari,M,Psychiatry,zehaanpurohit@example.com,0814498602,h.no. 32 kapoor circle,Hapur,AZ,99824,US,2026-01-09T20:51:09,Inactive,zehaanpurohit@example.com,+1-081-449-8602,"H.No. 32
Kapoor Circle",99824
CRM_B,CRM_B_P_PROV_02103_548,6733158970.0,Mohini,Hari,M,Psychiatry,zehaanpurohit@example.com,0814498602,h.no. 32 kapoor circle,Hapur,AZ,99824,US,2025-12-11T11:37:46,Inactive,zehaanpurohit@example.com,0814498602,"H.No. 32
Kapoor Circle",99824
CRM_A,CRM_A_P_PROV_02104_223,2388890968.0,Saksham,Bains,M,Pulmonology,,0791904878,h.no. 150 kara circle,Bally,IL,18329,US,2025-12-13T08:30:56,Active,,0791904878,"H.No. 150
Kara Circle",18329
CRM_B,CRM_B_P_PROV_02104_996,2388890968.0,Saksham,Bains,M,Pulmonology,,0791904878,h.no. 150 kara circle,Bally,IL,18329,US,2025-10-18T14:21:46,Active,,0791904878,"H.No. 150
Kara Circle",18329
CRM_B,CRM_B_P_PROV_02104_809,,Saksham,Bains,M,Psychiatry,,0791904878,h.no. 150 kara circle,Bally,IL,18329,US,2026-01-03T21:36:56,Active,,079 190 4878,"H.No. 150
Kara Circle",18329
CRM_A,CRM_A_P_PROV_02105_440,,Eiravati,Bobal,M,Psychiatry,,1833788147,507 kapadia road,Ranchi,WB,604481,IN,2025-11-20T12:46:13,Active,,(183) 378-8147,"507
Kapadia Road",604481
CRM_B,CRM_B_P_PROV_02105_328,,Eiravati,Bobal,M,Psychiatry,manthankrishnamurthy@example.com,1833788147,507 kapadia road,Ranchi,WB,604481,IN,2026-01-12T01:11:38,Active,manthankrishnamurthy@example.com,1833788147,"507
Kapadia Road",604481
CRM_A,CRM_A_P_PROV_02106_711,2002553400.0,Ryan,Parekh,F,Neurology,bhaktasaanvi@example.net,7755005357,03/673 ramachandran ganj,Agartala,TX,20969,US,2025-12-10T07:57:26,Active,bhaktasaanvi@example.net,+1-775-500-5357,"03/673
Ramachandran Ganj",20969
CRM_B,CRM_B_P_PROV_02106_974,,Ryan,Parekh,F,Neurology,,7755005357,03/673 ramachandran ganj,Agartala,TX,20969,US,2025-12-02T04:31:56,Active,,7755005357,03/673 Ramachandran Ganj,20969
CRM_B,CRM_B_P_PROV_02106_996,,Ryan,Parekh,F,Neurology,bhaktasaanvi@example.net,7755005357,03/673 ramachandran ganj,Agartala,TX,20969,US,2026-01-04T23:54:16,Active,bhaktasaanvi@example.net,7755005357,"03/673
Ramachandran Ganj",20969
CRM_A,CRM_A_P_PROV_02107_635,5786555111.0,Pratyush,Kulkarni,F,Dermatology,fmand@example.com,6329566148,43/648 borde path,Dehri,MA,71152,US,2025-11-16T20:14:21,Active,fmand@example.com,6329566148,"43/648, Borde Path",71152
CRM_A,CRM_A_P_PROV_02108_494,6678937442.0,Neel,Sengupta,F,Neurology,,1460174196,h.no. 009 narang street,Sasaram,CO,22420,US,2025-10-14T21:34:22,Active,warhi73@exampleorg,1460174196,"H.No. 009
Narang Street",22420
CRM_B,CRM_B_P_PROV_02108_373,6678937442.0,Neel,Sengupta,F,Neurology,,1460174196,h.no. 009 narang street,Sasaram,CO,22420,US,2025-12-17T06:47:10,Active,warhi73@exampleorg,1460174196,"H.No. 009
Narang Street",22420
CRM_A,CRM_A_P_PROV_02109_125,7596698474.0,Samaksh,Narayan,U,Cardiology,,6278387776,h.no. 02 mishra ganj,Bhilai,PA,21050,US,2025-11-02T02:19:25,Active,,6278387776,"H.No. 02
Mishra Ganj",21050
CRM_B,CRM_B_P_PROV_02109_475,,Samaksh,Narayan,U,Cardiology,,6278387776,h.no. 02 mishra ganj,Bhilai,PA,21050,US,2025-11-27T15:23:12,Active,,6278387776,"H.No. 02
Mishra Ganj",21050
CRM_B,CRM_B_P_PROV_02109_689,,Samaksh,Narayan,U,Cardiology,,6278387776,h.no. 02 mishra ganj,Bhilai,PA,21050,US,2025-12-29T04:57:51,Active,,627.838.7776,"H.No. 02
Mishra Ganj",21050
CRM_A,CRM_A_P_PROV_02110_929,4436780210.0,Barkha,Padmanabhan,M,Gastroenterology,,0282656529,67/562 pingle chowk,Mau,AZ,22755,US,2025-12-19T02:34:36,Active,,+1-028-265-6529,"67/562, Pingle Chowk",22755
CRM_B,CRM_B_P_PROV_02110_357,4436780210.0,Barkha,Padmanabhan,M,Gastroenterology,hanssiya@example.com,0282656529,67/562 pingle chowk,Mau,AZ,22755,US,2025-12-17T16:35:43,Active,hanssiya@example.com,028 265 6529,"67/562, Pingle Chowk",22755
CRM_A,CRM_A_P_PROV_02111_120,5522081055.0,Aarna,Atwal,M,Endocrinology,,9759553642,09/470 kurian path,Shimla,NC,66074,US,2025-10-31T13:39:39,Active,,975 955 3642,"09/470, Kurian Path",66074-4242
CRM_B,CRM_B_P_PROV_02111_811,5522081055.0,Aarna,Atwal,M,Endocrinology,dalajauppal@example.net,9759553642,09/470 kurian path,Shimla,NC,66074,US,2026-01-05T16:28:05,Active,dalajauppal@example.net,9759553642,"09/470, Kurian Path",66074-4242
CRM_B,CRM_B_P_PROV_02111_885,5522081055.0,Aarna,Atwal,M,Endocrinology,dalajauppal@example.net,9759553642,09/470 kurian path,Shimla,NC,66074,US,2025-11-07T09:26:49,Active,dalajauppal@example.net,9759553642,09/470 Kurian Path,66074-4242
CRM_A,CRM_A_P_PROV_02112_682,,Mitali,Parmar,M,Dermatology,advaybir@example.net,7692704388,28/715 kaul circle,Shimoga,UP,523880,IN,2026-01-11T20:12:07,Active,advaybir@example.net,7692704388,"28/715
Kaul Circle",523880
CRM_B,CRM_B_P_PROV_02112_138,,M.,Parmar,M,Dermatology,advaybir@example.net,7692704388,28/715 kaul circle,Shimoga,UP,523880,IN,2025-11-28T14:50:28,Active,advaybir@example.net,7692704388,"28/715
Kaul Circle",523880
CRM_B,CRM_B_P_PROV_02112_382,,Mitali,Parmar,M,Dermatology,advaybir@example.net,7692704388,28/715 kaul circle,Shimoga,UP,523880,IN,2025-12-09T16:13:55,Active,advaybir@example.net,7692704388,28/715 Kaul Circle,523880
CRM_A,CRM_A_P_PROV_02113_545,,Umang,Bakshi,U,Endocrinology,,9973854424,948 mitra nagar,Kottayam,FL,12472,US,2025-10-31T05:10:56,Active,,9973854424,"948, Mitra Nagar",12472
CRM_B,CRM_B_P_PROV_02113_255,,U.,Bakshi,U,Endocrinology,,9973854424,948 mitra nagar,Kottayam,FL,12472,US,2025-11-03T13:30:54,Active,,(997) 385-4424,"948, Mitra Nagar",12472
CRM_A,CRM_A_P_PROV_02114_839,,Lekha,Batra,U,Oncology,,2724771157,781 ray path,Sambhal,TS,128635,IN,2025-12-03T22:31:00,Inactive,mrattanexample.com,2724771157,"781
Ray Path",128635
CRM_B,CRM_B_P_PROV_02114_524,,Lekha,Batra,U,Endocrinology,,2724771157,781 ray path,Sambhal,TS,128635,IN,2025-11-08T15:25:32,Inactive,mrattan@examplecom,2724771157,"781
Ray Path",128635
CRM_A,CRM_A_P_PROV_02115_542,1608457286.0,Naksh,Bhattacharyya,F,Neurology,ykakar@example.com,3873140319,66 samra zila,Bijapur,AK,42748,US,2025-11-22T02:15:49,Active,ykakar@example.com,3873140319,"66, Samra Zila",42748
CRM_B,CRM_B_P_PROV_02115_267,1608457286.0,Naksh,Bhattacharyya,F,Neurology,,3873140319,66 samra zila,Bijapur,AK,42748,US,2025-11-07T21:04:34,Active,,3873140319,"66, Samra Zila",42748
CRM_A,CRM_A_P_PROV_02116_847,,Mekhala,Virk,F,Dermatology,zsrinivasan@example.org,1822479224,86 basak chowk,Kota,DL,435036,IN,2025-10-09T00:13:02,Active,zsrinivasan@example.org,1822479224,"86
Basak Chowk",435036
CRM_B,CRM_B_P_PROV_02116_152,,Mekhala,Virk,F,Dermatology,,1822479224,86 basak chowk,Kota,DL,435036,IN,2025-12-15T17:27:14,Active,,1822479224,86 Basak Chowk,435036
CRM_A,CRM_A_P_PROV_02117_385,,Manya,Savant,U,Dermatology,loyalzilmil@example.net,5792578523,980 gulati nagar,Coimbatore,DL,786833,IN,2025-11-02T18:26:49,Active,loyalzilmil@example.net,5792578523,"980
Gulati Nagar",786833
CRM_B,CRM_B_P_PROV_02117_542,,M.,Savant,U,Dermatology,loyalzilmil@example.net,5792578523,980 gulati nagar,Coimbatore,DL,786833,IN,2025-12-08T21:35:55,Active,loyalzilmil@example.net,5792578523,"980
Gulati Nagar",786833
